user_id,answer
218625,0.37
218625,0.34
218625,0.34
218625,0.36
218625,0.34
218625,0.33
218625,0.33
218625,0.33
218625,0.37
218625,0.33
218625,0.33
218625,0.36
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.35
218625,0.36
218625,0.33
218625,0.33
218625,0.33
218625,0.36
218625,0.36
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.36
218625,0.35
218625,0.33
218625,0.33
218625,0.34
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.34
218625,0.38
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.36
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.36
218625,0.35
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.33
218625,0.35
218625,0.33
218625,0.33
218625,0.45
218625,0.45
218625,0.45
218625,0.47
218625,0.45
218636,0.63
218636,0.51
218643,0.46
218643,0.6
218643,0.54
218643,0.56
218643,0.53
218643,0.41
218643,0.5
218643,0.5
218643,0.36
218643,0.35
218643,0.43
218643,0.33
218643,0.42
218643,0.33
218643,0.35
218643,0.35
218643,0.32
218643,0.33
218653,0.81
218653,0.84
218653,0.83
218653,0.63
218653,0.64
218653,0.63
218653,0.63
218653,0.63
218653,0.59
218653,0.6
218653,0.62
218653,0.54
218653,0.59
218653,0.72
218653,0.69
218653,0.69
218653,0.65
218653,0.57
218653,0.56
218653,0.57
218653,0.56
218653,0.56
218653,0.54
218653,0.56
218653,0.54
218653,0.52
218653,0.68
218653,0.64
218653,0.58
218653,0.5
218653,0.52
218653,0.48
218653,0.51
218653,0.5
218653,0.47
218653,0.54
218653,0.5
218653,0.53
218653,0.45
218653,0.49
218658,0.89
218658,0.87
218658,0.9
218671,0.87
218671,0.88
218671,0.87
218671,0.8
218671,0.79
218671,0.8
218671,0.66
218671,0.68
218671,0.67
218671,0.65
218671,0.66
218671,0.65
218671,0.62
218671,0.66
218671,0.6
218671,0.63
218671,0.6
218671,0.61
218671,0.6
218671,0.6
218671,0.57
218671,0.6
218671,0.58
218671,0.54
218671,0.58
218671,0.57
218671,0.61
218671,0.58
218671,0.58
218671,0.59
218671,0.52
218671,0.59
218671,0.51
218671,0.57
218671,0.56
218671,0.49
218671,0.5
218671,0.5
218674,0.86
218674,0.85
218674,0.82
218674,0.82
218674,0.79
218674,0.79
218674,0.78
218674,0.75
218674,0.77
218674,0.7
218674,0.72
218674,0.69
218674,0.67
218674,0.66
218674,0.85
218674,0.84
218674,0.82
218674,0.63
218674,0.64
218674,0.64
218674,0.64
218674,0.8
218674,0.77
218674,0.77
218674,0.77
218674,0.78
218674,0.7
218674,0.71
218674,0.69
218674,0.67
218674,0.68
218674,0.62
218674,0.62
218674,0.65
218674,0.61
218674,0.55
218674,0.59
218674,0.56
218674,0.54
218674,0.55
218674,0.55
218674,0.52
218674,0.5
218674,0.46
218674,0.51
218674,0.5
218674,0.46
218674,0.5
218674,0.47
218674,0.46
218674,0.51
218674,0.51
218674,0.48
218674,0.5
218674,0.5
218674,0.54
218674,0.54
218674,0.52
218674,0.54
218674,0.5
218674,0.52
218674,0.52
218674,0.52
218674,0.5
218674,0.51
218674,0.53
218674,0.5
218674,0.46
218674,0.47
218674,0.5
218674,0.57
218674,0.59
218674,0.55
218674,0.57
218674,0.58
218674,0.53
218674,0.53
218674,0.54
218674,0.56
218674,0.54
218674,0.47
218674,0.46
218674,0.49
218674,0.5
218674,0.46
218674,0.5
218674,0.52
218674,0.5
218674,0.52
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.47
218674,0.51
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.51
218674,0.53
218674,0.47
218674,0.55
218674,0.46
218674,0.51
218674,0.51
218674,0.5
218674,0.47
218674,0.46
218674,0.46
218674,0.51
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.53
218674,0.47
218674,0.51
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.47
218674,0.52
218674,0.51
218674,0.5
218674,0.46
218674,0.51
218674,0.46
218674,0.47
218674,0.5
218674,0.5
218674,0.47
218674,0.5
218674,0.5
218674,0.47
218674,0.46
218674,0.49
218674,0.5
218674,0.52
218674,0.5
218674,0.51
218674,0.5
218674,0.5
218674,0.48
218674,0.5
218674,0.46
218674,0.46
218674,0.46
218674,0.54
218674,0.5
218674,0.46
218674,0.51
218674,0.46
218674,0.5
218674,0.52
218674,0.48
218674,0.46
218674,0.5
218674,0.52
218674,0.5
218674,0.54
218674,0.51
218674,0.52
218674,0.5
218674,0.53
218674,0.5
218674,0.52
218674,0.5
218674,0.5
218674,0.5
218674,0.51
218674,0.47
218674,0.51
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.52
218674,0.5
218674,0.51
218674,0.51
218674,0.46
218674,0.5
218674,0.5
218674,0.52
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.46
218674,0.5
218674,0.48
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.51
218674,0.46
218674,0.46
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.52
218674,0.5
218674,0.52
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.46
218674,0.5
218674,0.5
218674,0.48
218674,0.5
218674,0.51
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.46
218674,0.5
218674,0.46
218674,0.5
218674,0.51
218674,0.52
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.46
218674,0.51
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.49
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.56
218674,0.53
218674,0.58
218674,0.56
218674,0.56
218674,0.56
218674,0.53
218674,0.53
218674,0.5
218674,0.49
218674,0.51
218674,0.5
218674,0.47
218674,0.52
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.51
218674,0.5
218674,0.55
218674,0.53
218674,0.56
218674,0.56
218674,0.56
218674,0.56
218674,0.56
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.52
218674,0.49
218674,0.46
218674,0.51
218674,0.51
218674,0.51
218674,0.5
218674,0.48
218674,0.48
218674,0.48
218674,0.48
218674,0.46
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.5
218674,0.48
218674,0.5
218674,0.53
218674,0.5
218674,0.46
218674,0.51
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.46
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.46
218674,0.46
218674,0.46
218674,0.46
218674,0.52
218674,0.5
218674,0.5
218674,0.46
218674,0.5
218674,0.47
218674,0.5
218674,0.52
218674,0.5
218674,0.5
218674,0.5
218674,0.5
218674,0.47
218674,0.5
218674,0.5
218674,0.5
218674,0.47
218674,0.51
218674,0.5
218674,0.5
218674,0.53
218674,0.46
218674,0.5
218674,0.49
218674,0.47
218674,0.5
218674,0.54
218674,0.54
218674,0.54
218674,0.54
218674,0.51
218674,0.54
218674,0.5
218674,0.51
218674,0.51
218674,0.5
218674,0.52
218674,0.47
218674,0.5
218674,0.53
218674,0.49
218674,0.46
218674,0.5
218674,0.5
218674,0.51
218674,0.5
218674,0.47
218674,0.5
218674,0.52
218674,0.47
218674,0.47
218674,0.5
218674,0.46
218674,0.47
218674,0.49
218677,0.89
218677,0.89
218677,0.85
218677,0.88
218677,0.87
218677,0.85
218705,0.99
218705,1.0
218705,1.0
218709,1.0
218709,0.99
218709,0.99
218709,0.99
218709,1.0
218709,0.99
218709,0.98
218709,0.98
218709,0.96
218709,0.95
218709,0.95
218709,0.92
218709,0.95
218709,0.9
218709,0.89
218709,0.9
218709,0.9
218709,0.89
218709,0.89
218709,0.89
218709,0.88
218709,0.89
218736,1.0
218736,1.0
218736,0.99
218736,0.97
218736,0.97
218736,0.97
218736,0.96
218736,0.95
218736,0.96
218736,0.94
218736,0.93
218736,0.91
218736,0.89
218736,0.9
218736,0.91
218736,0.9
218736,0.91
218736,0.9
218736,0.9
218736,0.9
218736,0.91
218736,0.89
218736,0.91
218736,0.87
218736,0.88
218736,0.88
218736,0.87
218736,0.87
218736,0.87
218736,0.86
218736,0.87
218736,0.92
218736,0.9
218736,0.91
218736,0.9
218736,0.91
218736,0.9
218736,0.86
218736,0.85
218736,0.88
218736,0.87
218736,0.87
218736,0.87
218736,0.87
218736,0.86
218736,0.91
218736,0.87
218736,0.87
218736,0.89
218736,0.9
218736,0.87
218736,0.89
218736,0.88
218736,0.86
218736,0.87
218736,0.85
218736,0.83
218736,0.84
218736,0.84
218736,0.84
218736,0.84
218736,0.84
218736,0.83
218736,0.84
218736,0.84
218736,0.85
218736,0.84
218736,0.84
218736,0.82
218736,0.85
218736,0.84
218736,0.86
218736,0.85
218736,0.86
218736,0.86
218736,0.86
218736,0.86
218736,0.85
218736,0.85
218736,0.86
218736,0.86
218736,0.86
218736,0.88
218736,0.83
218736,0.86
218736,0.85
218736,0.85
218736,0.86
218736,0.86
218736,0.84
218736,0.85
218736,0.85
218736,0.84
218736,0.86
218736,0.86
218736,0.83
218736,0.86
218736,0.83
218736,0.85
218736,0.86
218736,0.85
218736,0.84
218736,0.83
218736,0.82
218736,0.82
218736,0.83
218736,0.82
218736,0.85
218736,0.82
218736,0.83
218736,0.82
218736,0.82
218736,0.84
218736,0.82
218736,0.86
218736,0.84
218736,0.86
218736,0.85
218736,0.83
218736,0.86
218736,0.85
218736,0.87
218736,0.82
218736,0.85
218736,0.85
218736,0.84
218736,0.82
218736,0.83
218736,0.83
218736,0.85
218736,0.83
218736,0.83
218736,0.85
218736,0.84
218736,0.83
218736,0.86
218736,0.89
218736,0.87
218736,0.85
218736,0.86
218736,0.87
218736,0.86
218736,0.85
218736,0.85
218736,0.82
218736,0.85
218736,0.84
218736,0.84
218736,0.84
218736,0.85
218736,0.85
218736,0.84
218736,0.82
218736,0.83
218736,0.85
218736,0.83
218736,0.85
218736,0.84
218736,0.86
218736,0.86
218736,0.83
218736,0.84
218736,0.82
218736,0.82
218736,0.82
218736,0.84
218736,0.82
218736,0.84
218736,0.83
218736,0.81
218736,0.82
218736,0.83
218736,0.82
218736,0.83
218736,0.82
218736,0.84
218736,0.82
218736,0.82
218736,0.82
218736,0.82
218736,0.82
218736,0.82
218736,0.85
218736,0.84
218736,0.82
218736,0.82
218736,0.82
218736,0.82
218736,0.83
218736,0.85
218736,0.82
218736,0.85
218736,0.83
218736,0.83
218736,0.84
218736,0.85
218736,0.84
218736,0.85
218736,0.86
218736,0.85
218736,0.85
218736,0.83
218736,0.82
218736,0.85
218736,0.81
218736,0.83
218736,0.82
218736,0.84
218736,0.85
218736,0.82
218736,0.84
218736,0.85
218736,0.84
218736,0.82
218736,0.84
218736,0.84
218736,0.84
218736,0.84
218736,0.85
218736,0.85
218736,0.85
218736,0.85
218736,0.84
218736,0.85
218736,0.84
218736,0.82
218736,0.84
218736,0.85
218736,0.84
218736,0.86
218736,0.85
218736,0.83
218736,0.85
218736,0.84
218736,0.84
218736,0.83
218736,0.82
218736,0.83
218736,0.84
218736,0.82
218736,0.85
218736,0.85
218736,0.83
218736,0.82
218736,0.82
218736,0.81
218736,0.84
218736,0.87
218736,0.86
218736,0.82
218736,0.83
218736,0.85
218736,0.86
218736,0.83
218736,0.84
218736,0.84
218736,0.83
218736,0.86
218736,0.86
218736,0.85
218736,0.86
218736,0.83
218736,0.86
218736,0.84
218736,0.82
218736,0.82
218736,0.83
218736,0.81
218736,0.84
218736,0.83
218736,0.84
218736,0.83
218736,0.85
218736,0.82
218736,0.82
218736,0.84
218736,0.83
218736,0.86
218736,0.87
218736,0.83
218736,0.85
218736,0.85
218736,0.83
218736,0.85
218736,0.84
218736,0.83
218736,0.83
218736,0.82
218736,0.82
218736,0.85
218736,0.83
218736,0.85
218736,0.82
218736,0.83
218736,0.84
218736,0.83
218736,0.84
218736,0.83
218736,0.84
218736,0.84
218736,0.84
218736,0.86
218736,0.88
218736,0.85
218736,0.85
218736,0.83
218736,0.83
218736,0.85
218736,0.85
218736,0.85
218736,0.84
218736,0.84
218736,0.84
218736,0.85
218736,0.82
218736,0.84
218736,0.87
218736,0.86
218736,0.86
218736,0.86
218736,0.86
218736,0.85
218736,0.86
218736,0.84
218736,0.85
218736,0.85
218736,0.83
218736,0.82
218736,0.82
218736,0.82
218736,0.86
218736,0.84
218736,0.84
218736,0.82
218736,0.84
218736,0.84
218736,0.85
218736,0.85
218736,0.84
218736,0.89
218736,0.89
218736,0.89
218736,0.89
218736,0.9
218736,0.89
218736,0.89
218755,1.0
218755,1.0
218755,1.0
218755,0.99
218755,1.0
218755,1.0
218775,0.99
218775,0.99
218775,1.0
218801,0.99
218801,0.99
218801,0.99
218801,0.99
218801,0.99
218801,0.99
218801,0.98
218801,0.97
218801,0.96
218801,0.96
218801,0.96
218801,0.96
218801,0.96
218801,0.94
218801,0.94
218801,0.96
218801,0.93
218801,0.93
218801,0.95
218801,0.95
218801,0.93
218803,1.0
218803,0.99
218803,1.0
218803,1.0
218803,0.98
218803,1.0
218803,1.0
218803,0.99
218803,1.0
218803,1.0
218803,0.99
218803,0.99
218803,1.0
218803,0.98
218803,0.99
218803,0.98
218803,0.97
218803,0.98
218803,0.98
218803,0.95
218803,0.96
218803,0.96
218803,0.9
218803,0.9
218803,0.9
218803,0.91
218803,0.92
218803,0.9
218803,0.89
218803,0.9
218803,0.96
218803,0.94
218803,0.95
218803,0.95
218803,0.93
218803,0.93
218803,0.9
218803,0.89
218803,0.87
218803,0.86
218803,0.85
218803,0.84
218803,0.85
218803,0.85
218803,0.85
218803,0.86
218803,0.85
218803,0.86
218803,0.86
218803,0.85
218803,0.86
218803,0.84
218803,0.86
218803,0.84
218803,0.84
218803,0.85
218803,0.83
218803,0.83
218803,0.81
218803,0.82
218803,0.85
218803,0.84
218803,0.84
218803,0.83
218803,0.84
218803,0.86
218803,0.84
218803,0.83
218803,0.86
218803,0.84
218803,0.89
218803,0.84
218803,0.84
218803,0.84
218803,0.83
218803,0.84
218803,0.83
218803,0.84
218803,0.84
218803,0.83
218803,0.84
218803,0.85
218803,0.83
218803,0.85
218803,0.85
218803,0.84
218803,0.84
218803,0.85
218803,0.85
218803,0.84
218803,0.84
218803,0.83
218803,0.86
218803,0.83
218803,0.82
218803,0.82
218803,0.82
218803,0.82
218803,0.82
218803,0.8
218803,0.8
218803,0.8
218803,0.79
218803,0.8
218803,0.8
218803,0.85
218803,0.84
218803,0.83
218803,0.83
218803,0.83
218803,0.85
218803,0.84
218803,0.84
218803,0.83
218803,0.84
218803,0.85
218803,0.83
218803,0.83
218803,0.83
218803,0.83
218803,0.83
218803,0.84
218803,0.85
218803,0.82
218803,0.82
218803,0.84
218803,0.83
218803,0.83
218803,0.82
218803,0.82
218803,0.83
218803,0.82
218803,0.83
218803,0.83
218803,0.83
218803,0.83
218803,0.79
218803,0.8
218803,0.79
218803,0.79
218803,0.79
218803,0.79
218803,0.79
218803,0.79
218803,0.8
218803,0.79
218803,0.8
218803,0.83
218803,0.84
218803,0.83
218803,0.83
218803,0.82
218803,0.83
218803,0.82
218803,0.83
218803,0.81
218803,0.83
218803,0.85
218803,0.82
218803,0.83
218803,0.83
218803,0.84
218803,0.84
218803,0.82
218803,0.82
218803,0.82
218803,0.83
218803,0.85
218803,0.83
218803,0.82
218803,0.83
218803,0.84
218803,0.86
218803,0.89
218803,0.86
218803,0.88
218803,0.88
218803,0.88
218803,0.89
218803,0.88
218803,0.88
218803,0.89
218803,0.87
218814,1.0
218814,0.93
218814,0.93
218814,0.93
218814,0.95
218814,0.94
218814,0.94
218814,0.93
218814,0.94
218814,0.92
218814,0.91
218814,0.91
218814,0.89
218814,0.91
218814,0.88
218814,0.88
218814,0.97
218814,0.97
218814,0.96
218814,0.97
218814,0.95
218814,0.95
218814,0.89
218814,0.88
218814,0.88
218814,0.89
218814,0.89
218814,0.89
218814,0.89
218814,0.88
218814,0.92
218814,0.93
218814,0.92
218814,0.92
218814,0.92
218814,0.93
218814,0.92
218814,0.9
218814,0.89
218814,0.89
218814,0.88
218814,0.9
218814,0.9
218814,0.9
218814,0.9
218814,0.9
218814,0.89
218814,0.89
218814,0.89
218814,0.88
218814,0.89
218814,0.9
218814,0.88
218814,0.88
218814,0.88
218814,0.87
218814,0.85
218814,0.86
218814,0.86
218814,0.86
218814,0.85
218814,0.81
218814,0.82
218814,0.82
218814,0.85
218814,0.82
218814,0.82
218814,0.82
218814,0.82
218814,0.82
218814,0.83
218814,0.84
218814,0.84
218814,0.83
218814,0.82
218814,0.82
218814,0.82
218814,0.86
218814,0.82
218814,0.82
218814,0.82
218814,0.85
218814,0.83
218814,0.82
218814,0.82
218814,0.85
218814,0.86
218814,0.83
218814,0.84
218814,0.84
218814,0.83
218814,0.86
218814,0.83
218814,0.83
218814,0.83
218814,0.84
218814,0.84
218814,0.82
218814,0.81
218814,0.83
218814,0.84
218814,0.81
218814,0.82
218814,0.82
218814,0.83
218814,0.85
218814,0.81
218814,0.82
218814,0.83
218814,0.84
218814,0.82
218814,0.8
218814,0.82
218814,0.86
218814,0.87
218814,0.85
218814,0.83
218814,0.86
218814,0.85
218814,0.83
218814,0.86
218814,0.82
218814,0.84
218814,0.84
218814,0.85
218814,0.84
218814,0.85
218814,0.83
218814,0.84
218814,0.82
218814,0.84
218814,0.84
218814,0.84
218814,0.84
218814,0.84
218814,0.82
218814,0.82
218814,0.82
218814,0.84
218814,0.85
218814,0.83
218814,0.83
218814,0.84
218814,0.82
218814,0.85
218814,0.81
218814,0.84
218814,0.85
218814,0.82
218814,0.85
218814,0.82
218814,0.85
218814,0.81
218814,0.85
218814,0.83
218814,0.83
218814,0.81
218814,0.84
218814,0.87
218814,0.83
218814,0.84
218814,0.86
218814,0.86
218814,0.85
218814,0.83
218814,0.83
218814,0.83
218814,0.85
218814,0.82
218814,0.83
218814,0.84
218814,0.83
218814,0.83
218814,0.84
218814,0.83
218814,0.87
218814,0.9
218814,0.89
218814,0.88
218814,0.88
218814,0.91
218814,0.87
218814,0.87
218814,0.88
218814,0.88
218814,0.88
218814,0.87
218814,0.9
218814,0.87
218814,0.87
218814,0.9
218814,0.89
218814,0.89
218814,0.88
218814,0.87
218814,0.89
218814,0.9
218826,1.0
218826,0.99
218834,1.0
218834,1.0
218834,1.0
218834,1.0
218834,1.0
218834,1.0
218834,0.94
218855,0.99
218855,0.99
218855,0.99
218855,0.99
218855,0.99
218855,0.99
218855,0.98
218855,0.98
218855,0.97
218855,0.97
218855,0.97
218855,0.97
218855,0.97
218855,0.96
218855,0.96
218855,0.96
218855,0.95
218855,0.95
218855,0.95
218855,0.94
218855,0.94
218855,0.9
218855,0.94
218855,0.94
218855,0.93
218855,0.93
218855,0.92
218855,0.93
218855,0.93
218855,0.93
218855,0.95
218855,0.94
218855,0.94
218855,0.94
218855,0.93
218855,0.94
218855,0.94
218855,0.93
218855,0.9
218855,0.9
218855,0.87
218855,0.89
218855,0.89
218855,0.89
218855,0.89
218855,0.87
218855,0.89
218855,0.86
218855,0.89
218855,0.89
218855,0.9
218855,0.89
218855,0.89
218855,0.89
218855,0.9
218855,0.88
218855,0.86
218855,0.86
218855,0.86
218855,0.83
218855,0.86
218855,0.85
218855,0.85
218855,0.86
218855,0.85
218855,0.87
218855,0.85
218855,0.85
218855,0.85
218855,0.86
218855,0.86
218855,0.86
218855,0.87
218855,0.86
218855,0.87
218855,0.87
218855,0.88
218855,0.87
218855,0.88
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.86
218855,0.85
218855,0.88
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.85
218855,0.87
218855,0.88
218855,0.87
218855,0.89
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.88
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.88
218855,0.85
218855,0.87
218855,0.87
218855,0.88
218855,0.88
218855,0.88
218855,0.85
218855,0.87
218855,0.87
218855,0.88
218855,0.85
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.85
218855,0.87
218855,0.85
218855,0.87
218855,0.88
218855,0.87
218855,0.87
218855,0.88
218855,0.87
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.88
218855,0.87
218855,0.86
218855,0.88
218855,0.87
218855,0.87
218855,0.87
218855,0.87
218855,0.88
218867,1.0
218867,1.0
218867,1.0
218869,1.0
218869,1.0
218869,1.0
218869,1.0
218869,1.0
218869,1.0
218869,1.0
218869,1.0
218869,0.99
218869,0.98
218869,1.0
218869,0.98
218869,1.0
218869,1.0
218869,1.0
218869,0.99
218869,0.99
218869,0.98
218869,0.97
218869,0.96
218869,0.97
218869,0.96
218869,0.96
218869,0.91
218869,0.92
218869,0.93
218869,0.91
218869,0.91
218869,0.91
218869,0.93
218869,0.94
218869,0.94
218869,0.94
218869,0.94
218869,0.93
218869,0.94
218869,0.93
218869,0.9
218869,0.91
218869,0.89
218869,0.88
218869,0.88
218869,0.88
218869,0.85
218869,0.88
218869,0.86
218869,0.86
218869,0.86
218869,0.87
218869,0.86
218869,0.87
218869,0.86
218869,0.86
218869,0.86
218869,0.85
218869,0.84
218869,0.85
218869,0.82
218869,0.84
218869,0.84
218869,0.87
218869,0.84
218869,0.85
218869,0.85
218869,0.85
218869,0.86
218869,0.86
218869,0.86
218869,0.85
218869,0.83
218869,0.86
218869,0.85
218869,0.85
218869,0.86
218869,0.84
218869,0.84
218869,0.84
218869,0.82
218869,0.84
218869,0.82
218869,0.85
218869,0.85
218869,0.81
218869,0.82
218869,0.85
218869,0.85
218869,0.84
218869,0.85
218869,0.85
218869,0.82
218869,0.82
218869,0.82
218869,0.83
218869,0.85
218869,0.82
218869,0.82
218869,0.84
218869,0.85
218869,0.82
218869,0.83
218869,0.85
218869,0.85
218869,0.84
218869,0.84
218869,0.85
218869,0.84
218869,0.83
218869,0.83
218869,0.8
218869,0.85
218869,0.86
218869,0.86
218869,0.84
218869,0.85
218869,0.83
218869,0.85
218869,0.84
218869,0.86
218869,0.84
218869,0.84
218869,0.84
218869,0.85
218869,0.84
218869,0.85
218869,0.84
218869,0.85
218869,0.84
218869,0.82
218869,0.85
218869,0.84
218869,0.85
218869,0.84
218869,0.85
218869,0.85
218869,0.85
218869,0.84
218869,0.84
218869,0.84
218869,0.82
218869,0.84
218869,0.85
218869,0.82
218869,0.85
218869,0.85
218869,0.82
218869,0.84
218869,0.84
218869,0.85
218869,0.82
218869,0.85
218869,0.84
218869,0.85
218869,0.85
218869,0.85
218869,0.85
218869,0.82
218869,0.84
218869,0.85
218869,0.83
218869,0.84
218869,0.84
218869,0.83
218869,0.82
218869,0.85
218869,0.82
218869,0.82
218869,0.84
218869,0.82
218869,0.87
218869,0.83
218869,0.85
218869,0.84
218869,0.85
218869,0.83
218869,0.84
218869,0.85
218869,0.84
218869,0.85
218869,0.85
218869,0.85
218869,0.81
218869,0.85
218869,0.86
218869,0.84
218869,0.85
218869,0.86
218869,0.85
218869,0.85
218869,0.83
218869,0.85
218869,0.84
218869,0.85
218869,0.85
218869,0.85
218869,0.85
218869,0.85
218869,0.83
218869,0.82
218869,0.82
218869,0.83
218869,0.84
218869,0.86
218869,0.83
218869,0.86
218869,0.86
218869,0.87
218869,0.84
218869,0.83
218869,0.82
218869,0.84
218869,0.82
218869,0.86
218869,0.82
218869,0.83
218869,0.86
218869,0.83
218869,0.82
218869,0.85
218869,0.84
218869,0.83
218869,0.85
218869,0.82
218869,0.82
218869,0.82
218869,0.84
218869,0.82
218869,0.84
218869,0.86
218869,0.85
218869,0.85
218869,0.85
218869,0.86
